fecha	velocidad
2017-10-01 15:20:00	1.2
2017-10-01 15:30:00	1.2
2017-10-01 15:40:00	1.1
2017-10-01 15:50:00	1.4
2017-10-01 16:00:00	1.3
2017-10-01 16:10:00	1.1
2017-10-01 16:20:00	0.6
2017-10-01 16:30:00	1
2017-10-01 16:40:00	0.8
2017-10-01 16:50:00	1
2017-10-01 17:00:00	1.2
2017-10-01 17:10:00	1.1
2017-10-01 17:20:00	1.1
2017-10-01 17:30:00	1.1
2017-10-01 17:40:00	1.7
2017-10-01 17:50:00	1.1
2017-10-01 18:00:00	1
2017-10-01 18:10:00	1.1
2017-10-01 18:20:00	0.8
2017-10-01 18:30:00	0.6
2017-10-01 18:40:00	0.7
2017-10-01 18:50:00	0.6
2017-10-01 19:00:00	0.5
2017-10-01 19:10:00	0.6
2017-10-01 19:20:00	0.5
2017-10-01 19:30:00	0.4
2017-10-01 19:40:00	0.4
2017-10-01 19:50:00	0.5
2017-10-01 20:00:00	0.5
2017-10-01 20:10:00	0.8
2017-10-01 20:20:00	1.5
2017-10-01 20:30:00	1.6
2017-10-01 20:40:00	1.3
2017-10-01 20:50:00	1.6
2017-10-01 21:00:00	1.3
2017-10-01 21:10:00	1.3
2017-10-01 21:20:00	1
2017-10-01 21:30:00	1.4
2017-10-01 21:40:00	1.3
2017-10-01 21:50:00	1.6
2017-10-01 22:00:00	1.2
2017-10-01 22:10:00	0.8
2017-10-01 22:20:00	0.7
2017-10-01 22:30:00	0.6
2017-10-01 22:40:00	0.6
2017-10-01 22:50:00	0.5
2017-10-01 23:00:00	0.6
2017-10-01 23:10:00	1
2017-10-01 23:20:00	0.6
2017-10-01 23:30:00	0.4
2017-10-01 23:40:00	0.6
2017-10-01 23:50:00	0.3
2017-10-02 00:00:00	0.6
2017-10-02 00:10:00	0.6
2017-10-02 00:20:00	0.5
2017-10-02 00:30:00	0.4
2017-10-02 00:40:00	0.4
2017-10-02 00:50:00	0.5
2017-10-02 01:00:00	0.5
2017-10-02 01:10:00	0.6
2017-10-02 01:20:00	0.5
2017-10-02 01:30:00	0.2
2017-10-02 01:40:00	0.5
2017-10-02 01:50:00	0.5
2017-10-02 02:00:00	0.4
